Data Medicao;PRECIPITACAO TOTAL;PRESSAO ATMOSFERICA MEDIA ;TEMPERATURA DO PONTO DE ORVALHO ;TEMPERATURA MEDIA;UMIDADE RELATIVA DO AR;VENTO, VELOCIDADE MEDIA
10/10/2018;14,2;910,608333;null;19,233333;null;1,775
11/10/2018;26,2;915,795833;null;13,916667;null;2,770833
12/10/2018;0,6;913,908333;null;17,129167;null;2,1
13/10/2018;0,2;910,254167;null;20,0125;null;2,1
14/10/2018;8,6;911,625;null;15,208333;null;2,095833
15/10/2018;15,6;910,15;null;14,525;null;1,083333
16/10/2018;7,8;910,404167;null;15,425;null;1,370833
17/10/2018;25;910,920833;null;20,004167;null;1,558333
18/10/2018;40,4;909,579167;null;18,904167;null;1,2875
19/10/2018;20,2;911,991667;null;17,308333;84,692308;1,85
20/10/2018;0,4;914,3625;10,261905;14,829167;74,285714;2,7375
21/10/2018;0;913,729167;10,965;14,516667;77,7;2,404167
22/10/2018;0;912,529167;12,42;16,895833;73,45;1,695833
23/10/2018;0;912,054167;null;18,804167;64,6;1,3
24/10/2018;11,4;914,016667;null;15,391667;null;1,775
25/10/2018;11,4;912,141667;null;17,354167;null;2,083333
26/10/2018;0,4;908,9;null;19,0875;null;1,308333
27/10/2018;8;904,341667;null;20,5875;54,133333;3,629167
28/10/2018;0;910,683333;9,495833;15,920833;67,166667;2,104167
29/10/2018;0;912,4625;10,988889;15,120833;74,666667;2,0875
30/10/2018;0;913,033333;null;18,745833;63,470588;1,629167
31/10/2018;0;912,095833;13,227778;18,129167;72;2,275
01/11/2018;5;911,216667;13,754545;18,525;73,454545;1,270833
02/11/2018;0;911,133333;null;18,495833;72,714286;1,754167
03/11/2018;0;908,6125;null;19,55;67,538462;2,395833
04/11/2018;8,6;910,45;null;16,8875;75,615385;1,654167
05/11/2018;0,2;913,658333;11,104545;15,625;74,363636;2,304167
06/11/2018;0;913,220833;null;16,954167;73,529412;1,570833
07/11/2018;0;915,2125;null;16,7875;81;2,2375
08/11/2018;3;917,295833;null;14,825;77,714286;2,9125
09/11/2018;2,8;914,8375;null;17,208333;null;2,5125
10/11/2018;0,8;910,954167;null;18,4125;75;1,975
11/11/2018;0;910,070833;null;20,866667;66,375;1,316667
12/11/2018;0;911,129167;16,475;21,6875;71,05;1,545833
13/11/2018;0;910,429167;16,461905;23,858333;63,428571;2,391667
14/11/2018;0;907,904167;null;23,245833;65,928571;2,095833
15/11/2018;6,8;909,216667;null;20,375;71,875;1,4125
16/11/2018;0;913,541667;12,843478;19,991667;64,608696;2,279167
17/11/2018;0;913,616667;13,504348;18,920833;71,521739;2,729167
18/11/2018;0,2;909,575;null;18,704167;null;1,9125
19/11/2018;10,8;913,229167;11,15;15,079167;78,65;2,25
20/11/2018;0;915,056522;null;16,186957;67,066667;2,156522
21/11/2018;0,2;914,770833;12,486364;16,354167;77,772727;2,25
22/11/2018;0;911,929167;null;19,9625;66,538462;1,479167
23/11/2018;0;908,666667;null;21,966667;67,941176;2,170833
24/11/2018;1,8;904,983333;15,966667;21,775;66,111111;3,441667
25/11/2018;0;910,5625;15,03913;20,779167;69,826087;2,283333
26/11/2018;0;915,145833;13,757143;17,775;76,666667;2,758333
27/11/2018;0;915,145833;13,605263;17,1375;77,368421;2,666667
28/11/2018;0;913,375;14,36;19,1;72,85;2,3125
29/11/2018;0;910,2625;null;21,1;63,285714;1,6875
30/11/2018;0;906,154167;null;21,904167;67,705882;2,308333
01/12/2018;38,8;904,691667;null;21,283333;67,357143;2,170833
02/12/2018;0;907,625;14,919048;19,516667;74,095238;2,458333
03/12/2018;0;908,720833;12,745;16,575;76,95;2,720833
04/12/2018;0;905,416667;null;20,725;44,9375;2,3
05/12/2018;0;907,333333;6,616667;21,9875;40,208333;2,679167
06/12/2018;0;911,3375;13,775;20,033333;69,791667;2,3125
07/12/2018;0;913,295833;null;16,395833;77,25;2,395833
08/12/2018;3;915,791667;9,2;15,2375;69,125;3,0375
09/12/2018;0;915,804167;11,1125;17,704167;66,791667;2,5875
10/12/2018;0;915,933333;14,005;21,5375;60,65;2,316667
11/12/2018;0;915,35;null;24,454167;45,25;1,841667
12/12/2018;0;913,8375;14,9875;25,883333;54,833333;1,945833
13/12/2018;0;912,408333;17,065;24,941667;61,95;1,9375
14/12/2018;0;912,45;15,594737;26,133333;51,842105;2,391667
15/12/2018;0;914,716667;16,361905;25,345833;57,095238;1,6
16/12/2018;35;915,233333;null;22,558333;65,333333;1,258333
17/12/2018;2,2;912,679167;null;25,358333;49,733333;1,65
18/12/2018;0;913,0375;17,871429;25,0625;64,142857;1,879167
19/12/2018;20,2;912,75;null;24,025;53,933333;1,5375
20/12/2018;0;910,225;17,889474;25,729167;60,105263;2,120833
21/12/2018;4,2;909,145833;null;22,7125;67,764706;2,608333
22/12/2018;1,4;909,191667;16,335;23,4875;63,7;2,625
23/12/2018;4,2;910,266667;null;22,229167;69,166667;2,395833
24/12/2018;0;911,916667;16,131579;20,441667;74,894737;2,191667
25/12/2018;1,6;912,158333;null;19,7125;70,333333;2,108333
26/12/2018;0;911,008333;null;20,829167;61,769231;1,833333
27/12/2018;0,2;909,5875;null;21,075;69,125;1,8375
28/12/2018;0;909,091667;16,114286;22,7625;66,190476;1,7375
29/12/2018;0;908,616667;null;22,870833;61,125;1,6375
30/12/2018;0;909,1;17,771429;23,5125;69,761905;1,5375
31/12/2018;9,6;909,945833;null;23,3875;63,769231;1,704167
01/01/2019;0;912,225;16,752381;23,229167;66,619048;2,066667
02/01/2019;0;911,970833;17,841667;25,170833;66,583333;2,233333
03/01/2019;0;909,4875;18,058333;26,45;60,791667;3,875
04/01/2019;0;910,270833;18,672222;23,970833;68,277778;2,520833
05/01/2019;32,6;911,645833;null;20,704167;null;1,908333
06/01/2019;9,4;911,208333;null;20,683333;null;1,55
07/01/2019;3,8;910,05;null;23,133333;65;2,866667
08/01/2019;0,8;912,983333;null;23,445833;64,266667;2,366667
09/01/2019;18,2;912,479167;null;24,608333;59,375;1,520833
10/01/2019;0;911,775;null;23,691667;62,466667;1,808333
11/01/2019;0,2;913,979167;null;22,366667;65,25;1,270833
12/01/2019;19,6;914,316667;null;21,295833;null;1,05
13/01/2019;14,8;913,608333;null;22,929167;61,333333;1,170833
14/01/2019;18,6;912,995833;null;22,179167;null;1,195833
15/01/2019;5,4;912,233333;null;24,058333;59,4;1,966667
16/01/2019;0,8;912,945833;18,528571;23,933333;71,428571;1,991667
17/01/2019;8;913,254167;null;23,379167;69,384615;0,866667
18/01/2019;4,6;912,720833;null;23,5875;64,5625;1,558333
19/01/2019;0,2;910,720833;18,74;24,058333;71,3;2,4875
20/01/2019;9,2;912,345833;null;20,129167;null;1,666667
21/01/2019;22,4;912,508333;null;23,620833;61,214286;2,4125
22/01/2019;1,4;914,079167;null;23,870833;null;1,704167
23/01/2019;0,4;913,6625;null;24,795833;64,4375;1,583333
24/01/2019;0,2;913,116667;null;23,0125;73,357143;1,825
25/01/2019;12,2;913,466667;15,515;21,670833;66,9;2,045833
26/01/2019;0,2;913,320833;null;22,116667;65,470588;1,708333
27/01/2019;0;913,775;16,378947;22,633333;64,947368;1,625
28/01/2019;0;915,220833;null;25,033333;54,470588;1,775
29/01/2019;0;914,891667;null;26,745833;48,294118;1,233333
30/01/2019;0;913,316667;15,620833;26,7375;53,833333;1,491667
31/01/2019;0,4;913,025;16,9375;24,033333;66,5;1,483333
01/02/2019;14;912,745833;17,25;26,004167;61,136364;1,304167
02/02/2019;0;912,908333;17,794444;24,825;64,888889;2,175
03/02/2019;15;913,220833;null;20,941667;null;1,995833
04/02/2019;11,8;914,570833;null;17,3;76;2,4875
05/02/2019;0;914,304167;null;17,116667;82,4375;1,545833
06/02/2019;0,8;912,245833;null;18,129167;null;1,654167
07/02/2019;0,6;910,0875;null;19,991667;63,333333;0,983333
08/02/2019;0;909,891667;16,033333;22,066667;66,277778;1,854167
09/02/2019;0;910,55;null;24,1375;54,6875;1,691667
10/02/2019;0;909,808333;15,772222;25,1125;55,611111;1,808333
11/02/2019;0;909,8875;null;23,508333;67,923077;2,170833
12/02/2019;8;911,483333;null;22,754167;null;1,775
13/02/2019;3,8;914,45;null;17,3375;82,666667;2,333333
14/02/2019;0;913,429167;null;18,920833;75,375;1,991667
15/02/2019;1;908,991667;null;16,5;null;1,6625
16/02/2019;47,8;908,216667;null;17,6375;null;2,2125
17/02/2019;9;909,2;null;19,095833;null;1,483333
18/02/2019;1,2;909,745833;null;21,720833;58,916667;1,9125
19/02/2019;1,4;908,9375;null;21,05;null;2,304167
20/02/2019;25,8;909,45;null;21,166667;66,083333;1,545833
21/02/2019;1;912,375;null;19,8;null;1,408333
22/02/2019;119,8;912,879167;null;21,779167;69,5;1,341667
23/02/2019;0;910,516667;null;24,3375;60,176471;2,4125
24/02/2019;0;908,145833;17,320833;25,041667;63,166667;3,404167
25/02/2019;0,2;908,066667;15,88;22,683333;63,7;3,404167
26/02/2019;16,2;909,925;null;18,8125;null;1,6375
27/02/2019;4,6;911,416667;null;17,604167;null;1,0875
28/02/2019;17,2;911,7875;null;18,9125;null;0,604167
01/03/2019;0,4;912,158333;null;19,8875;74,583333;1,1
02/03/2019;0,2;912,304167;null;21,716667;65,058824;1,341667
03/03/2019;0;912,658333;null;21,5375;63;1,295833
04/03/2019;0;913,133333;16,98;22,016667;70,85;1,779167
05/03/2019;5,6;914,341667;null;23,029167;63,4375;1,491667
06/03/2019;4,2;913,816667;null;22,670833;64;1,183333
07/03/2019;13,8;913,320833;null;21,5125;64;1,916667
08/03/2019;1,4;912,166667;16,975;22,75;70,833333;2,883333
09/03/2019;1;912,65;17,42;22,975;70,8;1,795833
10/03/2019;3;914,304167;null;19,8375;80,125;2,1875
11/03/2019;0,6;914,775;null;17,666667;null;1,9875
12/03/2019;0,2;912,583333;null;19,975;null;1,129167
13/03/2019;15,4;910,491667;null;21,316667;72,142857;2,0375
14/03/2019;4,4;910,541667;null;21,925;66,294118;1,85
15/03/2019;0;912,008333;null;21,695833;71,571429;1,4125
16/03/2019;0,2;913,1375;null;20,454167;79,214286;1,979167
17/03/2019;0,6;912,008333;16,561111;20,420833;77,833333;1,816667
18/03/2019;3,2;909,345833;null;21,504167;null;1,879167
19/03/2019;9,2;908,266667;null;22,495833;64,266667;2,254167
20/03/2019;0;909,75;15,62381;19,691667;77,095238;2,083333
21/03/2019;0;912,508333;13,405263;16,3125;82;2,341667
22/03/2019;0,6;914,4;null;16,841667;77,533333;1,845833
23/03/2019;0;914,008333;13,663158;19,320833;66,421053;1,7
24/03/2019;0;913,229167;14,795652;21,670833;66,434783;1,779167
25/03/2019;0;911,608333;null;22,608333;63,588235;1,4375
26/03/2019;0;913,616667;16,583333;19,608333;81,388889;2,291667
27/03/2019;0;917,045833;15,605556;18,233333;83,555556;2,033333
28/03/2019;0;919,141667;null;17,545833;null;1,55
29/03/2019;2;918,7;null;17,870833;74,692308;1,841667
30/03/2019;0;916,429167;null;18,6375;61,8125;1,029167
31/03/2019;0;913,766667;null;19,720833;58,5;1,075
01/04/2019;0;913,170833;null;20,491667;67,625;1,741667
02/04/2019;0;912,6125;13,82;20,5625;63,8;1,195833
03/04/2019;0;910,4375;16,1;22,025;64,5;0,9875
04/04/2019;0;908,1;16,991667;23,495833;68,25;1,420833
05/04/2019;0;907,941667;17,861111;23,608333;66,388889;3,208333
06/04/2019;18,4;912,183333;null;19,904167;null;1,783333
07/04/2019;13,6;912,358333;null;19,991667;null;1,075
08/04/2019;36,8;912,520833;null;17,483333;null;1,470833
09/04/2019;2,2;914,6;null;15,629167;78,8125;1,7125
10/04/2019;0;914,895833;11,911111;17,025;67,666667;1,354167
11/04/2019;0,4;913,591667;null;19,491667;64,142857;0,825
12/04/2019;0;912,583333;null;20,041667;49;0,5375
13/04/2019;0;912,679167;null;19,820833;60,823529;1,070833
14/04/2019;0;913,254167;null;20,179167;null;0,816667
15/04/2019;5;914,566667;null;20,279167;62,166667;1,291667
16/04/2019;0;912,375;null;19,8;77,588235;1,05
17/04/2019;0,6;910,179167;null;18,808333;58;1,904167
18/04/2019;0;910,845833;null;18,2125;61,058824;0,7
19/04/2019;0;911,658333;12,133333;19,9;58,611111;1,5375
20/04/2019;0;911,3375;14,108696;20,866667;65,913043;1,183333
21/04/2019;0;910,516667;null;20,154167;80;1,25
22/04/2019;25,6;911,483333;null;18,783333;null;1,166667
23/04/2019;0;915,2375;null;18,675;81;1,508333
24/04/2019;0,6;916,4125;null;19,895833;73,083333;0,7375
25/04/2019;0,2;916,0875;null;20,6625;68;0,975
26/04/2019;0;915,275;null;21,220833;66,583333;0,9
27/04/2019;0;911,720833;null;21,904167;70,071429;1,633333
28/04/2019;4,8;908,7375;null;18,045833;null;2,4125
29/04/2019;11;910,8125;null;17,508333;67,083333;1,095833
30/04/2019;0;913;null;18,354167;62,214286;1,283333
01/05/2019;0;912,483333;15,326316;18,333333;82,105263;0,791667
02/05/2019;1,4;910,795833;null;20,3125;65,214286;1,133333
03/05/2019;0;912,233333;null;21,833333;62,5;1,179167
04/05/2019;0;914,5625;null;21,929167;72,705882;0,6
05/05/2019;31,4;915,108333;null;21,695833;64,538462;1,1125
06/05/2019;0;913,675;null;22,695833;62,133333;1,883333
07/05/2019;0,6;914,295833;null;18,633333;82,5;1,254167
08/05/2019;0;915,9375;null;16,945833;77,5;1,704167
09/05/2019;0,8;913,95;null;17,1875;74;1,320833
10/05/2019;0;910,708333;15,275;19,483333;75,55;1,3125
11/05/2019;5,4;910,204167;null;20,383333;null;0,895833
12/05/2019;0,6;913,316667;null;19,095833;79,133333;1,283333
13/05/2019;0;915,320833;null;18,979167;null;0,9625
14/05/2019;6,2;914,091667;10,410526;16,408333;70;2,575
15/05/2019;0,6;916,375;null;14,229167;null;1,766667
16/05/2019;1,2;918,120833;null;15,058333;null;2,4125
17/05/2019;3,4;917,775;null;14,05;null;2,191667
18/05/2019;2;916,033333;null;14,845833;null;1,4625
19/05/2019;1,4;913,983333;null;16,2625;null;0,7125
20/05/2019;0,2;913,229167;null;17,616667;69,076923;0,633333
21/05/2019;0,2;912,5875;null;16,920833;null;1,1875
22/05/2019;0;912,054167;null;18,4875;62,714286;0,8875
23/05/2019;12,8;911,2125;null;16,495833;null;0,920833
24/05/2019;43;907,525;null;15,554167;null;2,633333
25/05/2019;2;911,8625;7,895652;13,008333;71,521739;2,108333
26/05/2019;null;913,680952;null;null;62,153846;1,057143
27/05/2019;0;912,375;null;16,645833;55,769231;0,9875
28/05/2019;0,4;910,775;null;16,220833;69,75;1,870833
29/05/2019;35,4;913,320833;null;16,920833;null;0,770833
30/05/2019;23,2;911,245833;null;16,875;null;1,2875
31/05/2019;25,2;908,320833;null;17,2375;null;1,033333
01/06/2019;49;910,745833;null;16,341667;null;0,558333
02/06/2019;10,4;913,179167;null;15,995833;null;1,141667
03/06/2019;17,6;915,4;null;15,579167;null;1,1375
04/06/2019;2;920,125;null;12,333333;64,066667;1,625
05/06/2019;null;null;null;null;77,692308;null
06/06/2019;0,4;918,054167;null;14,4125;73,75;1,566667
07/06/2019;0,2;915,6875;null;15,091667;57,769231;1,608333
08/06/2019;null;916,519048;8,652632;null;60,947368;0,47619
09/06/2019;0;918,752174;null;14,843478;66,647059;1,269565
10/06/2019;0,2;918,520833;null;14,925;66,533333;1,529167
11/06/2019;0;916,929167;null;15,8125;61,769231;0,691667
12/06/2019;0;916,6375;null;16,8375;66,411765;0,9
13/06/2019;0,2;917,129167;null;17,741667;63,352941;1,1
14/06/2019;0;917,670833;12,652632;18,870833;64,421053;0,95
15/06/2019;0;917,879167;12,054167;19,766667;64,666667;0,808333
16/06/2019;0;919,016667;11,072222;18,420833;59;0,475
17/06/2019;0;918,691667;11,436842;15,8875;71,526316;0,966667
18/06/2019;0;916,395833;null;16,6625;64;1,404167
19/06/2019;0;915,366667;11,178947;17,775;62,157895;2,220833
20/06/2019;0;918,045833;12,885;16,716667;75,7;0,929167
21/06/2019;0;921,479167;12,172727;14,841667;84,045455;1,629167
22/06/2019;0;921,725;null;14,820833;78,428571;1,179167
23/06/2019;null;917,442857;null;null;64,428571;1,514286
24/06/2019;0;913,058333;null;16,808333;63,705882;1,2625
25/06/2019;0;909,545833;10,590909;17,6375;63,454545;2,495833
26/06/2019;0;910,533333;null;15,775;66,933333;1,308333
27/06/2019;42,8;914,766667;null;15,220833;null;1,008333
28/06/2019;0;915,570833;null;18,025;66;1,520833
29/06/2019;0;914,054167;null;18,895833;58,307692;1,233333
30/06/2019;0,2;913,1;12,879167;19,541667;67,541667;2,041667
01/07/2019;0;911,6375;13,6875;19,420833;71,041667;2,391667
02/07/2019;0;907,004167;null;17,8875;69,571429;2,741667
03/07/2019;0;905,241667;13,790909;18,15;74,818182;3,183333
04/07/2019;1,2;909,320833;null;13,6875;80,5625;1,575
05/07/2019;null;913,185;null;null;52,4;3,155
06/07/2019;null;null;null;null;null;null
07/07/2019;null;null;null;null;null;null
08/07/2019;null;null;null;null;60,666667;null
09/07/2019;null;null;null;null;null;null
10/07/2019;0;917,343478;null;13,391304;54,461538;0,930435
11/07/2019;null;914,738889;null;null;55,352941;1,3
12/07/2019;null;913,922222;null;null;58,25;1,677778
13/07/2019;0;913,691667;8,870833;16,3375;64,541667;1,016667
14/07/2019;0;912,145833;10,079167;18,033333;63,208333;1,554167
15/07/2019;3,6;912,4625;null;15,183333;82,5;1,954167
16/07/2019;0,6;915,170833;4,233333;11,954167;63,666667;1,795833
17/07/2019;null;null;null;null;74,714286;null
18/07/2019;0;920,477273;null;12,645455;78,3125;1,968182
19/07/2019;0,4;919,2375;null;14,129167;67,384615;1,533333
20/07/2019;0;917,583333;null;16,108333;57;1,0875
21/07/2019;0;915,93913;null;15,634783;62,875;1,334783
22/07/2019;0,2;915,691667;11,547368;17,225;66,052632;1,716667
23/07/2019;0;916,466667;11,316667;18,408333;65,333333;1,466667
24/07/2019;0;916,533333;11,5;17,891667;62,421053;1,004167
25/07/2019;0;917,683333;null;16,604167;78,352941;1,745833
26/07/2019;0;918,170833;null;17,666667;63,875;1,429167
27/07/2019;0;918,408333;12,295;18,0375;68,9;1,333333
28/07/2019;0;919,65;10,76087;13,879167;81,521739;2,016667
29/07/2019;0;917,5875;null;16,175;71,133333;1,125
30/07/2019;0;914,995833;null;14,5125;74,666667;1,516667
31/07/2019;1;914,2625;null;15,3875;57,25;0,958333
01/08/2019;0,2;911,85;null;17,9625;49,5;2,354167
02/08/2019;0;912,186957;9,36087;16,147826;65,521739;1,673913
03/08/2019;null;null;null;null;47;null
04/08/2019;null;null;null;null;null;null
05/08/2019;null;null;null;null;77,615385;null
06/08/2019;0;921,866667;null;15,645833;67,916667;1,9
07/08/2019;0;920,0375;null;17,929167;58,615385;1,308333
08/08/2019;0;919,079167;null;19,020833;56,764706;0,866667
09/08/2019;0;916,275;11,718182;20,091667;60,136364;1,325
10/08/2019;0;914,533333;10,729167;21,391667;52,333333;2,775
11/08/2019;0;917,05;12,694444;16,1625;78,5;2,35
12/08/2019;0;914,658333;null;19,679167;45,428571;2,054167
13/08/2019;1,4;916,791667;11,638095;15,7125;77,952381;1,570833
14/08/2019;0,2;922,710526;null;null;74,071429;2,473684
15/08/2019;null;922,7;8,11;11,817391;77,25;2,821739
16/08/2019;0;919,004167;null;15,85;55,928571;1,091667
17/08/2019;null;913,52381;7,733333;null;51,619048;2,028571
18/08/2019;0;911,691667;9,145455;20,3875;48,863636;2,629167
19/08/2019;17,4;915,317391;null;9,865217;null;2,382609
20/08/2019;null;918,272222;null;null;null;1,077778
21/08/2019;0;918,804348;null;12,256522;null;0,773913
22/08/2019;null;919,295;null;null;71;1,89
23/08/2019;5,8;917,354167;null;12,079167;77,625;1,604167
24/08/2019;0,2;919,16087;null;12,056522;71,529412;1,913043
25/08/2019;0;920,825;7,838095;12,4;73,52381;2,770833
26/08/2019;0;919,113043;null;13,691304;74,266667;2,173913
27/08/2019;0;919,1125;null;15,833333;75,5;1,533333
28/08/2019;0;918,729167;11,182609;15,45;76,391304;2,133333
29/08/2019;0;915,633333;10,516667;16,3375;70,375;1,208333
30/08/2019;0;912,652174;null;19,682609;41,571429;1,26087
31/08/2019;0;910,579167;11,777778;20,333333;55,333333;1,9875
01/09/2019;30,6;911,083333;null;14,041667;null;2,008333
02/09/2019;23,4;911,654167;null;12,470833;null;1,520833
03/09/2019;1;912,933333;null;14,879167;null;1,104167
04/09/2019;2,8;917,016667;null;12,8625;null;1,379167
05/09/2019;null;920,866667;null;null;null;2,833333
06/09/2019;null;919,2;null;null;null;2,17619
07/09/2019;0,2;916,341667;null;19,241667;53,071429;1,491667
08/09/2019;0;916,133333;null;23,329167;50,647059;1,6875
09/09/2019;0;913,370833;13,208333;24,141667;54,166667;1,725
10/09/2019;0;912,716667;12,491667;24,779167;49,125;1,879167
11/09/2019;0;911,433333;14,936842;24,045833;54,105263;1,85
12/09/2019;0;911,05;14,325;24,658333;55,958333;1,720833
13/09/2019;0;916,170833;null;15,133333;82,823529;2,75
14/09/2019;0;916,2125;null;15,229167;82,411765;2,1125
15/09/2019;0;914,141667;14,483333;20,8625;63,833333;1,954167
16/09/2019;0;912,354167;null;24,404167;44,8125;1,908333
17/09/2019;0;908,591667;13,163636;23,545833;54,454545;2,066667
18/09/2019;0;906,108333;null;20,041667;54,4;1,9125
19/09/2019;43,4;907,0625;null;16,216667;null;2,2375
20/09/2019;43;909,529167;null;17,1375;null;1,804167
21/09/2019;6;914,954167;null;12,508333;null;2,008333
22/09/2019;0,2;918,695833;null;12,491667;82,416667;2,220833
23/09/2019;0;921,240909;6,631818;10,813636;75,681818;3,404545
24/09/2019;0;917,720833;10,955556;13,491667;81,055556;2,254167
25/09/2019;0,6;915,758333;null;14,895833;70,857143;2,3625
26/09/2019;0;914,608333;null;16,1125;63,642857;1,195833
27/09/2019;0;915,083333;null;15,458333;63,214286;2,241667
28/09/2019;0;915,816667;9,326087;13,875;74,652174;2,154167
